"meth.variation","V1"
0.011026764205564,"cg22049899"
0.0110243592784825,"cg17035899"
0.0110185400023715,"cg16850897"
0.011017923132019,"cg24118713"
0.0110125551334321,"cg08084154"
0.0110091641967661,"cg25607920"
0.0110034614474232,"cg15910301"
0.0110022416739632,"cg02313554"
0.0109995188644968,"cg00431894"
0.010995238139217,"cg11900509"
0.0109796242088469,"cg04364695"
0.0109783092676038,"cg24816298"
0.0109654786578177,"cg21351392"
0.0109630621519381,"cg10336025"
0.0109587698162015,"cg19526166"
0.0109579970513008,"cg09975044"
0.0109544542457145,"cg17247873"
0.0109515292924269,"cg05626073"
0.0109431756205162,"cg08316083"
0.0109422919329607,"cg02951719"
0.0109421650838275,"cg07745373"
0.0109414137478654,"cg03327325"
0.0109402644981477,"cg11410718"
0.0109399840792716,"cg13614409"
0.0109351570968132,"cg03120147"
0.0109327401710475,"cg10288578"
0.0109313271325325,"cg01423393"
0.010930682954173,"cg26687381"
0.0109245569453921,"cg04017131"
0.0109241262406296,"cg27413643"
0.0109234757741196,"cg15618908"
0.0109205947495232,"cg02314201"
0.0109192457197754,"cg12076931"
0.010917659908986,"cg04934246"
0.0109175815963307,"cg19817652"
0.0109175689595315,"cg14036830"
0.0109159735410716,"cg20622565"
0.0109123193200655,"cg03012785"
0.0109068071928325,"cg02002217"
0.0109049106469171,"cg13444538"
0.010902104984295,"cg02991085"
0.0109020831708044,"cg23220897"
0.0109007257969051,"cg13679303"
0.0108976938228788,"cg04137564"
0.0108879438618977,"cg23290664"
0.0108837431061266,"cg16462006"
0.0108828814863241,"cg00243480"
0.0108825217621378,"cg24305906"
0.0108822208359943,"cg08220243"
0.0108816916427681,"cg21136104"
0.0108764670320869,"cg22535103"
0.0108759582030085,"cg26393629"
0.0108754349571656,"cg18433519"
0.0108724479253809,"cg03269218"
0.0108715558443243,"cg13422830"
0.0108689959282266,"cg08022281"
0.0108669164675031,"cg15377887"
0.0108602262416879,"cg15572235"
0.0108599963293842,"cg25835179"
0.0108576532567506,"cg02584498"
0.0108551292675785,"cg13291296"
0.0108538792460089,"cg18865445"
0.0108531940631664,"cg13443627"
0.0108513365062254,"cg07148458"
0.0108507218733567,"cg18591489"
0.0108486778590367,"cg24019078"
0.0108486052918539,"cg13205059"
0.0108478183325742,"cg02428792"
0.0108448768164908,"cg18699744"
0.010837581090532,"cg02883147"
0.0108299199599658,"cg19477346"
0.0108293991766797,"cg20697926"
0.0108286878058779,"cg18470427"
0.0108285306208666,"cg20942286"
0.0108229058967242,"cg06833823"
0.0108211119439342,"cg19504605"
0.0108193755841905,"cg08871608"
0.010818902177212,"cg02452435"
0.0108184197591698,"cg03453431"
0.0108158375511204,"cg10356759"
0.0108116200038812,"cg27494647"
0.0108114732348996,"cg06363485"
0.0108107496132009,"cg03579179"
0.0108056836052581,"cg14789818"
0.0108048799610649,"cg13344095"
0.0108014570346358,"cg08450021"
0.0107993729531384,"cg21487550"
0.0107990243920915,"cg00524694"
0.0107966344747006,"cg11345693"
0.0107911218727712,"cg18763100"
0.0107897188860784,"cg09918394"
0.0107830686322434,"cg16072462"
0.0107822866092452,"cg12302982"
0.0107795597281265,"cg01085553"
0.0107791675748896,"cg13876921"
0.0107788196956788,"cg23489630"
0.010776295703983,"cg04046629"
0.010774289619811,"cg15158783"
0.0107718532272899,"cg20509869"
0.0107650884553873,"cg07499182"
0.0107635526996032,"cg27482031"
0.0107625425205951,"cg21173402"
0.0107620504894682,"cg02276823"
0.0107615420059561,"cg07770222"
0.0107605234123566,"cg10279314"
0.0107590082988462,"cg05457480"
0.0107564603467919,"cg02675527"
0.0107530456336519,"cg03160526"
0.0107516718340646,"cg08580268"
0.0107475329103935,"cg10040530"
0.0107469545271093,"cg06176987"
0.0107463074551771,"cg17553149"
0.0107450425561003,"cg12580445"
0.0107444567191243,"cg19584649"
0.0107438785611844,"cg14170999"
0.010742327201489,"cg19770292"
0.0107415276050133,"cg10672567"
0.0107351367809386,"cg27006947"
0.0107347958813008,"cg05557233"
0.0107342175829236,"cg14157578"
0.0107250875312661,"cg18710053"
0.0107239984677764,"cg03216635"
0.0107234622525784,"cg06168204"
0.0107217727037507,"cg00835279"
0.0107203738589015,"cg00635560"
0.0107169882327882,"cg14458575"
0.0107150812379743,"cg06940110"
0.0107144487745798,"cg09714852"
0.0107108887981511,"cg17292758"
0.0107106197750825,"cg20314884"
0.0107096893442443,"cg18899797"
0.0107080498827376,"cg17974166"
0.0107051069606211,"cg07645761"
0.0107037479926657,"cg02439789"
0.010700389854134,"cg19397885"
0.0106994523267229,"cg06188367"
0.0106991821608243,"cg16151494"
0.0106974465364438,"cg04517524"
0.0106971827377264,"cg18598117"
0.0106965088231551,"cg22984587"
0.010696172269924,"cg23352942"
0.0106957253906726,"cg11011512"
0.0106947523279042,"cg26929700"
0.0106895585898703,"cg20300514"
0.0106889843499178,"cg03534453"
0.0106883298263088,"cg17239008"
0.0106837589235561,"cg27532318"
0.0106834963845943,"cg27333952"
0.0106805139451125,"cg06737308"
0.0106798159580716,"cg00599163"
0.0106745303973325,"cg18146737"
0.0106744912580993,"cg18725375"
0.0106728112717449,"cg23995446"
0.0106705783412043,"cg07856975"
0.010669531933674,"cg12542255"
0.0106686321021121,"cg14800532"
0.0106678641857222,"cg14359292"
0.0106638158781022,"cg01427815"
0.0106636593108893,"cg11266682"
0.010662727808145,"cg05655281"
0.0106620383508954,"cg18576957"
0.0106612157561767,"cg17217158"
0.0106611948494085,"cg09817162"
0.0106590451861487,"cg07637837"
0.0106584461407987,"cg23759393"
0.0106577817854565,"cg17403731"
0.0106568115288689,"cg06982805"
0.010654311766388,"cg25356393"
0.0106528054978645,"cg08770580"
0.0106504219572663,"cg16720578"
0.0106488218490498,"cg27312549"
0.0106439839305189,"cg26672776"
0.0106403217585805,"cg08241360"
0.0106376670324466,"cg08234689"
0.0106375657147512,"cg23480021"
0.010636908576792,"cg18561560"
0.0106355691867625,"cg06609049"
0.0106321223867501,"cg26684174"
0.0106313508088988,"cg00326788"
0.0106308794608153,"cg10556349"
0.0106300675270961,"cg04034967"
0.0106279215315634,"cg19949948"
0.0106276238614641,"cg18211761"
0.0106261942828311,"cg21507807"
0.0106250832323601,"cg13945667"
0.0106226701801453,"cg21197336"
0.0106225848363535,"cg01343363"
0.0106223553451874,"cg14143304"
0.0106217985683963,"cg05926586"
0.0106210811557431,"cg01624173"
0.0106197200163551,"cg21200382"
0.0106163417939178,"cg00428468"
0.010615710731863,"cg20245361"
0.010611203965661,"cg10906729"
0.0106096917079057,"cg14362178"
0.0106076781172685,"cg08334034"
0.0106050571917974,"cg16637873"
0.0105978102507099,"cg10676327"
0.0105977116930824,"cg07327347"
0.0105938334334364,"cg01777861"
0.0105933971102502,"cg14361252"
0.0105914137310414,"cg10854819"
0.0105898836483721,"cg26840333"
0.010581914999654,"cg10924085"
0.0105791951769896,"cg13780207"
0.0105786040475706,"cg08222513"
0.0105642142231598,"cg10920224"
0.0105630379045569,"cg10831901"
0.0105616469505706,"cg01655667"
0.0105595754273896,"cg00080972"
0.0105593551706696,"cg19521832"
0.0105536144717641,"cg09981929"
0.0105496829346319,"cg16306978"
0.0105473767252909,"cg22549041"
0.0105457802005428,"cg25322720"
0.0105453744829166,"cg04001333"
0.0105446902297117,"cg23522872"
0.0105443327860771,"cg24820672"
0.0105436575272132,"cg18649319"
0.0105429367105022,"cg05036715"
0.0105425923895128,"cg13889467"
0.0105395942758748,"cg08433504"
0.0105385338645389,"cg11092486"
0.0105380913393289,"cg17179862"
0.0105335224866691,"cg11955878"
0.0105322610234562,"cg19851563"
0.0105312853636521,"cg09739413"
0.0105286820378404,"cg19084031"
0.010528395310573,"cg24702360"
0.010524363715141,"cg16958594"
0.0105237309993839,"cg07970752"
0.0105225229670722,"cg03741458"
0.0105214164856358,"cg18171855"
0.0105203383158394,"cg03441844"
0.0105200782915179,"cg19870512"
0.0105188233452866,"cg06341731"
0.0105187288771269,"cg22307444"
0.0105182873702058,"cg14464852"
0.0105140441967135,"cg08123339"
0.0105137604499546,"cg05626790"
0.0105117526439572,"cg13899935"
0.0105068484998181,"cg01448115"
0.0105026474688414,"cg04384112"
0.0105026063665062,"cg10403394"
0.0104999664690363,"cg09953406"
0.0104999043692123,"cg21043213"
0.0104987261254055,"cg15679892"
0.010493689416439,"cg13208584"
0.0104930249345844,"cg04741728"
0.010488071261806,"cg17248924"
0.0104865411105231,"cg06758350"
0.0104848019405675,"cg15255086"
0.0104808768652694,"cg06213635"
0.0104785580413467,"cg04315214"
0.0104783225043239,"cg26846943"
0.0104775690267607,"cg27098804"
0.0104775649707132,"cg11742103"
0.0104769353540073,"cg24945462"
0.0104761897382614,"cg12333160"
0.0104761367320479,"cg00022997"
0.0104740471437634,"cg02513556"
0.0104718377195261,"cg08382737"
0.0104702945380202,"cg23971638"
0.0104688997914425,"cg02447462"
0.0104685569582144,"cg09552548"
0.0104673100540033,"cg13974464"
0.0104657975795316,"cg17870997"
0.0104595981044918,"cg18771570"
0.0104586660210763,"cg26479374"
0.010458574207405,"cg07599136"
0.0104502472680642,"cg07984380"
0.0104469440006669,"cg26266427"
0.0104460063610986,"cg05662444"
0.0104454911841957,"cg20245362"
0.0104410951981499,"cg12078775"
0.0104409845671155,"cg12017631"
0.0104402698859675,"cg11517269"
0.0104375245608589,"cg10517650"
0.0104371722643291,"cg24169822"
0.0104324378227854,"cg27543040"
0.0104308308899134,"cg08804111"
0.0104272467542569,"cg04248979"
0.0104264936229583,"cg03607813"
0.0104260442890111,"cg18753928"
0.0104258114545289,"cg06559925"
0.0104240710070848,"cg26408224"
0.0104226076014965,"cg26051413"
0.0104179648295551,"cg13963793"
0.0104161977166301,"cg08985785"
0.0104155770764696,"cg05505459"
0.0104094784272793,"cg12349837"
0.0104054607444558,"cg25987564"
0.0104028164640076,"cg16512163"
0.0103992857577412,"cg02244970"
0.0103988347484493,"cg20528787"
0.0103986866578316,"cg18705808"
0.0103985205156288,"cg13285174"
0.0103978263792633,"cg20432211"
0.0103967545920429,"cg04329125"
0.0103951360871212,"cg05593559"
0.0103895838484361,"cg15057061"
0.0103869979108992,"cg07004386"
0.0103855368408544,"cg25757140"
0.0103844105941988,"cg21964928"
0.0103812682921125,"cg04285477"
0.0103804135683459,"cg00758881"
0.0103780443421928,"cg11862551"
0.0103767237830865,"cg14716990"
0.0103759326531553,"cg02567769"
0.0103752774044039,"cg06847624"
0.0103749270928389,"cg03880033"
0.0103739424449104,"cg22571016"
0.0103738814214369,"cg17750572"
0.0103702861100583,"cg22452837"
0.0103686249597052,"cg11234447"
0.0103673931068406,"cg17471939"
0.0103670228060843,"cg12955789"
0.0103645472540306,"cg25910261"
0.0103532680644308,"cg22454769"
0.0103507621534126,"cg22878388"
0.0103487705470182,"cg06324373"
0.0103481451274509,"cg03894796"
0.0103453670738521,"cg13854012"
0.0103451950232033,"cg21871091"
0.0103449255605455,"cg12408990"
0.0103410609810999,"cg21406402"
0.0103399701539948,"cg19301501"
0.0103395524323526,"cg13857646"
0.0103329345383733,"cg26175789"
0.0103301247243053,"cg17136073"
0.0103270851014454,"cg24324837"
0.0103257306858737,"cg07639376"
0.0103221659905651,"cg20151401"
0.0103142237249779,"cg22545206"
0.0103129912066153,"cg14372324"
0.0103112120255897,"cg24506130"
0.0103086972559842,"cg08484560"
0.0103081338917827,"cg05545777"
0.010298245393042,"cg15027294"
0.0102931569192005,"cg06106484"
0.0102909738786088,"cg01565314"
0.0102880215749149,"cg13221347"
0.010285784594469,"cg19962075"
0.0102848100967783,"cg02136620"
0.0102792239959797,"cg16101008"
0.0102736718793575,"cg12426467"
0.010269775517192,"cg04692870"
0.0102689165158572,"cg20192814"
0.0102684503244661,"cg01797450"
0.0102680676426773,"cg16944964"
0.0102659536454727,"cg21697381"
0.010262477290943,"cg24893378"
0.0102593008909668,"cg07977202"
0.0102551936545655,"cg02687418"
0.0102516490788761,"cg05475109"
0.0102502004993131,"cg23479922"
0.0102465125131716,"cg08787039"
0.0102458094283121,"cg08817983"
0.0102429161732248,"cg24009065"
0.0102379731905632,"cg00436969"
0.0102353754192589,"cg12604331"
0.0102329299042255,"cg24299306"
0.0102309944764577,"cg05213296"
0.0102291554647334,"cg18135502"
0.0102284386281334,"cg03613822"
0.0102278372009651,"cg07243930"
0.0102214456944228,"cg00590063"
0.0102189174242126,"cg03168497"
0.0102158857942039,"cg10627839"
0.010214971371443,"cg10760299"
0.0102149565845933,"cg00219169"
0.010213413880538,"cg01754423"
0.0102129130677338,"cg12803068"
0.0102100323780384,"cg25456368"
0.0102099392813138,"cg20073313"
0.0102098400410566,"cg25736982"
0.0102084260275944,"cg13735469"
0.0102080717908473,"cg08675364"
0.0102077870299372,"cg02524205"
0.0102060617646726,"cg02123734"
0.0102051916412832,"cg08045932"
0.0102036052723898,"cg07076816"
0.010198798270722,"cg15003763"
0.0101976417018148,"cg26754472"
0.0101970769766752,"cg12128839"
0.0101941224643023,"cg03482866"
0.0101902210893028,"cg18002480"
0.0101877368868071,"cg09185587"
0.0101872618519603,"cg23502204"
0.0101835041772278,"cg14598478"
0.0101747935623216,"cg04480106"
0.010174326664483,"cg06871764"
0.0101708658544722,"cg08762603"
0.010162946222284,"cg05775862"
0.0101613864047783,"cg10218876"
0.0101594409013798,"cg14280181"
0.0101566016220462,"cg11685316"
0.0101565872515031,"cg21735741"
0.0101537564882577,"cg20684491"
0.010152151002451,"cg16602316"
0.0101502002346039,"cg08960815"
0.01014834953059,"cg03604322"
0.0101468396409876,"cg23322161"
0.0101464590051594,"cg09748975"
0.0101463334508959,"cg03051742"
0.0101446711890939,"cg16784985"
0.0101394843408613,"cg21929183"
0.0101389036437269,"cg16338365"
0.0101362888099897,"cg03463411"
0.0101346734545978,"cg04715503"
0.0101344205789355,"cg22753661"
0.0101310339095443,"cg06468385"
0.0101285912418668,"cg03443676"
0.0101285888018564,"cg00878163"
0.0101268667560901,"cg00530438"
0.0101266021414192,"cg11941920"
0.0101245816847322,"cg27258561"
0.0101226195665092,"cg19904058"
0.0101223149195197,"cg15988970"
0.0101173609968501,"cg16813187"
0.0101159939766476,"cg24287362"
0.0101130649349749,"cg00291366"
0.0101083487452622,"cg07093428"
0.0101080675770076,"cg12765123"
0.0101020510693533,"cg11575295"
0.0100998125675262,"cg27145048"
0.0100959487293317,"cg17485717"
0.0100943943038301,"cg20360395"
0.0100902516218818,"cg09508496"
0.0100870650898346,"cg00784671"
0.0100767003052867,"cg20563666"
0.0100747063996023,"cg09482050"
0.0100711151195756,"cg20703997"
0.0100652116384096,"cg01286685"
0.010054275181444,"cg15111469"
0.0100477297081491,"cg03357999"
0.01004067203737,"cg05283992"
0.0100403814529843,"cg26373733"
0.0100399606210229,"cg18888461"
0.010037844752467,"cg09015433"
0.0100376374233132,"cg17069313"
0.0100371153711363,"cg08937639"
0.0100355503261843,"cg12334488"
0.0100353787389392,"cg22717378"
0.0100347500517343,"cg08877521"
0.0100323712248579,"cg01299579"
0.0100315099178836,"cg26320663"
0.0100280288026578,"cg24718722"
0.0100276071546508,"cg15614872"
0.0100233092020286,"cg17794299"
0.0100213624538139,"cg15671450"
0.0100207916709574,"cg09652312"
0.010019417639375,"cg21188533"
0.0100172392667137,"cg01310397"
0.0100171527078922,"cg05294813"
0.0100161494691598,"cg20380214"
0.0100153077116105,"cg06833981"
0.0100149845958221,"cg20631714"
0.0100103384283752,"cg02860705"
0.0100100748540093,"cg26331135"
0.0100085835971448,"cg04790977"
0.0100039796100015,"cg23795048"
0.0100022426817026,"cg25125450"
0.00999862271418165,"cg07363697"
0.00999782148575218,"cg13293535"
0.00999168217943166,"cg22757362"
0.00999153177077178,"cg12440927"
0.00998722105088353,"cg23168520"
0.00998710224371034,"cg10411590"
0.00998680882841871,"cg09428340"
0.00998627942684963,"cg25597117"
0.00998343363052235,"cg11519983"
0.0099818760220083,"cg13641043"
0.00998102280415761,"cg24487372"
0.00998099421207748,"cg00520378"
0.00998082479150043,"cg17827650"
0.00998066566469494,"cg19340941"
0.00998047572659804,"cg25602718"
0.00997791231853228,"cg11234688"
0.00997115872954613,"cg03337057"
0.0099703990920599,"cg21743826"
0.00996588973870288,"cg24723561"
0.00996314206344669,"cg10605084"
0.00996234060105044,"cg02662417"
0.00996223833880981,"cg24654266"
0.00996010645757781,"cg23023844"
0.00995819093680043,"cg16680214"
0.00995656658826962,"cg12414174"
0.0099558409211574,"cg15247329"
0.00995465537553471,"cg26537272"
0.00994731363402295,"cg20791291"
0.00994600666344728,"cg22997113"
0.00994409847013236,"cg07622957"
0.00994388585583503,"cg08378830"
0.00994298369895478,"cg18593317"
0.00994120848633956,"cg06771126"
0.00993961739862489,"cg23195763"
0.00993823302487746,"cg20568497"
0.00993723721534634,"cg04117972"
0.00993526485482215,"cg20909645"
0.00993429382799323,"cg17524265"
0.00993400584644963,"cg11322797"
0.00993376682661123,"cg12847536"
0.00993286504780922,"cg05592035"
0.00993021569844206,"cg12758973"
0.00992738696974569,"cg21306988"
0.0099257848305203,"cg17221584"
0.00992472513553432,"cg00256231"
0.00992451754425114,"cg17889682"
0.00991762276625881,"cg02577267"
0.00991553073077502,"cg15830864"
0.00991369069431601,"cg19053046"
0.00991078990974591,"cg15671317"
0.00990995627822472,"cg27469738"
0.00990662407754011,"cg04517722"
0.00990639195565409,"cg00935887"
0.00990572156634688,"cg10213542"
0.00990188697599327,"cg19269426"
0.0099014857956497,"cg06602086"
0.0098998154694332,"cg03809847"
0.00989848585304444,"cg27097438"
0.00989477198306869,"cg08112929"
0.00989382131747278,"cg08610426"
0.00988816581641925,"cg25423077"
0.0098873993263301,"cg05030553"
0.00988551322888089,"cg09132376"
0.00988541393254268,"cg13526248"
0.00988333237549169,"cg06730848"
0.00988237603828118,"cg26700447"
0.00987956757916458,"cg12262378"
0.00987886804973196,"cg07064495"
0.00987847290106029,"cg04553112"
0.00987847168569584,"cg00910107"
0.00987640487505727,"cg17569124"
0.00987574866099667,"cg13392078"
0.00986955137514243,"cg07135405"
0.00986657560594589,"cg11811828"
0.00986477333930023,"cg02023728"
0.00986293924454988,"cg10208897"
0.00986273438983042,"cg18657389"
0.00986236963281477,"cg05554000"
0.00986176025599293,"cg21191514"
0.00985892914861621,"cg23106045"
0.00985792900485116,"cg17479576"
0.0098567254156082,"cg00601450"
0.00985563738628664,"cg18713687"
0.00985493945312291,"cg19684207"
0.00985064985925033,"cg06953130"
0.00984993584835182,"cg26262573"
0.00984351594572242,"cg12463578"
0.00984023646078079,"cg02167713"
0.00984012616151593,"cg08357436"
0.00983908392136923,"cg13786083"
0.00983875096866063,"cg25423573"
0.00983837722528743,"cg10785373"
0.00983756074191665,"cg20130571"
0.00983328937347749,"cg11401394"
0.00983278771242188,"cg03936135"
0.00983260033844204,"cg09974661"
0.00982824539999545,"cg14554415"
0.00982660778070573,"cg00012362"
0.00982584700326281,"cg12210914"
0.00982508667074989,"cg07179000"
0.00982344661501994,"cg08479752"
0.00982196687079549,"cg04588336"
0.00981920721605823,"cg13393721"
0.00981801554386584,"cg17910899"
0.00981473558578961,"cg27192248"
0.0098136842057126,"cg01993818"
0.00981302462140432,"cg26718213"
0.00981175841494342,"cg25866552"
0.00980533328224414,"cg13941682"
0.00980355394381706,"cg18363918"
0.00980231079035818,"cg05468156"
0.00980198485896318,"cg10708189"
0.00980023036780115,"cg26744682"
0.00979803763660229,"cg23936410"
0.00979611651543286,"cg11166453"
0.00978961093857272,"cg11671265"
0.00978760809985612,"cg05731801"
0.00978448621375498,"cg16786756"
0.00978283904596802,"cg16569937"
0.00978112949900234,"cg00303541"
0.00977972344994992,"cg03102494"
0.00977917097288799,"cg26734888"
0.00977810865945235,"cg00191853"
0.0097776281433727,"cg14187293"
0.00977561042740997,"cg18007837"
0.009773205291555,"cg18815398"
0.00977294829240865,"cg07772904"
0.00976969266760205,"cg24998527"
0.00976599757221804,"cg14866032"
0.00976550884582709,"cg10622551"
0.00976001526543479,"cg07673020"
0.00975608401781127,"cg19757535"
0.00975377571528563,"cg16289175"
0.00975234372620663,"cg04306507"
0.0097515230778955,"cg13266496"
0.00974697442441022,"cg22762992"
0.00974236835661623,"cg10857441"
0.00974107245232023,"cg23467079"
0.00974097183218289,"cg10001720"
0.00974046816581003,"cg22471075"
0.00973987479980066,"cg12156287"
0.00973866730281732,"cg24213669"
0.00973860507160882,"cg22507154"
0.00973800032721295,"cg01695532"
0.00973785778364121,"cg15245556"
0.00973198299740546,"cg17884856"
0.00973143380008411,"cg17638213"
0.00972774890890012,"cg14027288"
0.00972363923680587,"cg27387030"
0.00972288790754068,"cg10667338"
0.00972258049205019,"cg25456020"
0.00972170690049009,"cg26651782"
0.00972096260981963,"cg19684190"
0.00971999533826747,"cg12541534"
0.00971765928307312,"cg08631502"
0.00971505604714372,"cg02151632"
0.00971423067417619,"cg26834418"
0.0097116004750593,"cg27514038"
0.00970995343102297,"cg01353941"
